JobNum,RunNum,ComputeNodeType,NumComputeNodes,ComputeNodeCost,BigMemNodeType,NumBigMemNodes,BigMemNodeCost,GPUNodeType,NumGPUNodes,GPUNodeCost,TotalMem,TotalCPUs,TotalGPUs,AvgQueueTime,AvgTurnaroundTime,AvgCPUsInUse,AvgCPUsInUsePercent,AvgGPUsInUse,AvgGPUsInUsePercent,AvgMemInUse,AvgMemInUsePercent,ElapsedSimulationSeconds,JobsTimedOut,JobsFailed,JobsCompleted,JobsTotal
8744683,5073,ComputeNode2,71,8178,BigMemNode2,26,12450,GPUNode3,2,43950,65024000000,3496,2,29422.47,30843.3,79.67281660138804,2.278970726584326,1.9976589962584361,99.88294981292181,233.0339599762517,0.35838145911702096,1484405,7792,103,13624,21519
8744683,4169,ComputeNode2,27,8178,BigMemNode2,27,12450,GPUNode4,30,14730,49152000000,3096,60,11812.04,14620.45,21.200141635582067,0.6847590967565267,5.5278152319570815,9.213025386595136,119.20064942692294,0.24251434209579045,4337892,8942,15,15795,24752
8744683,272,ComputeNode1,94,6960,BigMemNode1,1,11112,GPUNode8,14,23480,28672000000,2616,56,7025.89,9932.63,23.15829463933641,0.8852559112896181,4.708620484208694,8.408250864658383,101.34156285066724,0.3534513213262669,5102427,8958,8,15786,24752
8744683,5301,ComputeNode3,84,8298,BigMemNode1,12,11112,GPUNode4,11,14730,36608000000,5928,22,25935.62,28350.15,20.818848928998246,0.3511951573717653,2.140892987462994,9.731331761195428,45.054723602152414,0.12307343641322228,10771550,8387,17,14561,22965
8744683,2227,ComputeNode1,15,6960,BigMemNode2,26,12450,GPUNode2,17,33620,39168000000,3112,17,25286.88,26081.32,14.822886772697265,0.4763138423103234,2.097606459172467,12.338861524543923,43.98546353378254,0.11229948818878305,10939357,8218,33,14391,22642
8769386,237,ComputeNode4,16,9516,BigMemNode1,41,11112,GPUNode4,26,14730,56832000000,2632,52,972.03,3966.04,45.866066861233584,1.742631719651732,4.3499133437514335,8.365217968752757,161.38648961826178,0.2839711599420428,3204038,8954,4,15794,24752
8744683,492,ComputeNode1,9,6960,BigMemNode1,38,11112,GPUNode12,13,39360,44544000000,1440,104,1250.43,4237.21,13.83258689746043,0.960596312323641,7.152415219194338,6.877322326148402,153.93155755842383,0.345571923398042,3359073,8935,19,15798,24752
8744683,2315,ComputeNode1,12,6960,BigMemNode2,35,12450,GPUNode6,12,39820,45056000000,3296,24,19285.94,21979.33,13.091727443266935,0.3972004685457201,2.1951479052899354,9.14644960537473,47.33579064566776,0.105059904664568,10923611,8948,29,15775,24752
8744683,2996,ComputeNode2,23,8178,BigMemNode1,22,11112,GPUNode8,24,23480,40448000000,1656,96,1633.29,4609.74,17.58235854835288,1.0617366273159952,6.83222560373917,7.116901670561636,147.04274305872846,0.3635352627045304,3516501,8952,6,15794,24752
8769386,261,ComputeNode4,4,9516,BigMemNode1,26,11112,GPUNode1,23,29150,34560000000,2352,23,6997.52,9931.91,122.0852701403829,5.190700261070702,0.5142905186354896,2.2360457331977805,178.9001829909867,0.5176509924507717,2890237,8937,15,15800,24752
8744683,3108,ComputeNode2,25,8178,BigMemNode1,50,11112,GPUNode12,6,39360,65536000000,1944,48,240.69,3228.24,253.43466150433346,13.03676242306242,8.50206949595552,17.71264478324067,852.0444854440143,1.3001167075256566,460256,8906,87,15759,24752
8744683,2480,ComputeNode1,15,6960,BigMemNode2,47,12450,GPUNode3,7,43950,59136000000,3816,7,17869.09,20509.12,80.28081286019038,2.1037948862733327,4.512353047092899,64.46218638704141,467.4053367023675,0.7903905179626074,838618,8894,108,15750,24752
8769386,1814,ComputeNode3,26,8298,BigMemNode2,5,12450,GPUNode4,49,14730,24320000000,3160,98,4697.02,7578.56,41.67036229253557,1.3186823510296068,7.100028839383583,7.244927387126106,153.09507428525015,0.6295027725544825,3377325,8941,15,15796,24752
8769386,3247,ComputeNode4,22,9516,BigMemNode1,21,11112,GPUNode9,11,50225,35584000000,2616,44,13887.12,16703.29,16.69697361866988,0.6382635175332523,3.8197588186185576,8.681270042314903,82.21345768387516,0.23104051732204126,6289788,8958,19,15775,24752
8769386,1988,ComputeNode3,1,8298,BigMemNode2,4,12450,GPUNode8,40,23480,14592000000,1280,160,2158.7,5145.4,35.07732671750951,2.74041614980543,9.632492216009641,6.020307635006026,207.3024349390336,1.420658134176491,2494221,8937,15,15800,24752
8769386,904,ComputeNode3,9,8298,BigMemNode1,11,11112,GPUNode8,34,23480,22272000000,1656,136,6102.02,9036.47,31.479004559216992,1.900906072416485,8.05840815473633,5.925300113776713,173.43057822547266,0.7786933289577616,2981432,8957,14,15781,24752
8769386,2508,ComputeNode3,71,8298,BigMemNode2,4,12450,GPUNode14,4,89670,24320000000,5056,32,2665.24,5620.05,1211.9279030878618,23.970093019933973,22.53815468668224,70.431733395882,2488.461697487882,10.232161585065304,156677,8922,90,15740,24752
8769386,819,ComputeNode3,57,8298,BigMemNode1,24,11112,GPUNode8,11,23480,41984000000,4488,44,13851.08,16635.75,22.08982397181121,0.4921975038282355,3.837525207067323,8.72164819788028,82.5930126981331,0.19672497308053805,6260644,8958,8,15786,24752
8769386,3982,ComputeNode4,8,9516,BigMemNode2,34,12450,GPUNode8,21,23480,44288000000,3192,84,11846.52,14610.31,35.39684130975431,1.1089235999296463,6.486959076185434,7.722570328792183,139.6244172745979,0.31526467050803353,3703686,8962,15,15775,24752
8744683,4507,ComputeNode1,65,6960,BigMemNode2,41,12450,GPUNode5,1,35350,58880000000,4248,2,21612.88,23277.48,13.366521358964171,0.3146544576027347,0.9001613501237299,45.00806750618649,29.046123179164628,0.049331051595048615,16560259,8795,27,15500,24322
8769386,1866,ComputeNode3,107,8298,BigMemNode2,7,12450,GPUNode8,1,23480,34816000000,7320,4,22072.23,22725.88,205.04935450966275,2.8012206900227152,3.9296503228605584,98.24125807151395,423.47356760397514,1.216318840774285,866627,8326,91,14639,23056
8769386,1971,ComputeNode3,9,8298,BigMemNode2,40,12450,GPUNode8,18,23480,47872000000,3568,72,12581.05,15425.1,35.232295470968495,0.9874522273253502,5.865277913403512,8.146219324171543,126.23992343563957,0.2637030486205706,4096239,8962,6,15784,24752
8769386,2095,ComputeNode3,41,8298,BigMemNode2,36,12450,GPUNode1,7,29150,49152000000,5376,7,24395.09,25950.89,111.97509554422736,2.0828700808078007,4.3612129410114076,62.303042014448685,459.4412005121783,0.9347355153649461,833906,8671,104,15315,24090
8800348,1201,ComputeNode3,27,8298,BigMemNode1,3,11112,GPUNode4,50,14730,22784000000,3000,100,1394.11,4338.49,43.690103939803926,1.4563367979934643,7.105260163598964,7.105260163598964,153.20811220183185,0.6724372902116917,3374837,8934,15,15803,24752
8800348,849,ComputeNode2,68,8178,"",-1,-1,GPUNode10,8,54695,38912000000,2144,32,12303.57,15070.73,20.360494994549384,0.9496499531039825,3.7500863170197807,11.719019740686814,80.70979507317172,0.2074162085556428,6406615,8958,8,15786,24752
8800348,676,ComputeNode2,102,8178,"",-1,-1,GPUNode4,11,14730,55040000000,2712,22,18931.42,21577.38,12.914272812258831,0.4761900004520218,2.195830226186826,9.981046482667391,47.24498671874737,0.08583754854423577,10913013,8938,18,15722,24678
8800348,1242,ComputeNode3,34,8298,BigMemNode1,43,11112,GPUNode8,10,23480,55296000000,3448,40,13350.41,16121.25,19.152273166697313,0.5554603586629151,3.792022115719254,9.480055289298136,81.61677536982558,0.14759978184647277,6335764,8970,8,15774,24752
8800348,2494,ComputeNode4,59,9516,BigMemNode2,13,12450,GPUNode12,7,39360,45312000000,4776,56,26.84,3014.18,425.8472415222214,8.916399529359746,8.672076576486727,15.485851029440584,869.0736095301859,1.9179767159476206,451208,8894,87,15771,24752
8800348,2166,ComputeNode4,9,9516,BigMemNode1,10,11112,GPUNode6,20,39820,25088000000,2096,40,16083.66,18846.81,18.213060244896795,0.8689437139740837,3.8827335809007573,9.706833952251893,83.72761235007397,0.3337356997372209,6175825,8946,27,15779,24752
8800348,2643,ComputeNode4,58,9516,BigMemNode2,24,12450,GPUNode5,4,35350,55296000000,5504,8,20864.73,23461.38,205.79313853597378,3.738974173982082,7.658251149978369,95.72813937472961,850.0091496704646,1.5371982596760427,453051,8785,98,15494,24377
8800348,2062,ComputeNode4,6,9516,BigMemNode1,35,11112,GPUNode9,11,50225,41728000000,1928,44,16508.84,19258.36,17.663212117077165,0.9161417073172804,4.55327621235208,10.34835502807291,97.99703171484295,0.23484718106509525,5276519,8963,19,15770,24752
8810318,960,ComputeNode4,29,9516,BigMemNode1,10,11112,GPUNode4,41,14730,35584000000,3080,82,2634.72,5586.13,28.350705939284445,0.9204774655611833,6.188759170242282,7.547267280783271,133.44763822873276,0.37502146534603403,3874624,8933,15,15804,24752
8810318,743,ComputeNode3,100,8298,BigMemNode2,11,12450,GPUNode1,1,29150,37120000000,7168,1,25400.61,27384.87,56.36884723464615,0.7863957482512017,0.9998116070673477,99.98116070673477,116.76762503034077,0.3145679553619094,2908813,7656,101,13444,21201
8810318,650,ComputeNode3,40,8298,BigMemNode1,52,11112,GPUNode14,1,89670,64000000000,3872,8,13908.17,16608.17,198.16364347197438,5.117862692974545,7.7098257285699,96.37282160712375,851.5721665265262,1.3305815101976972,457848,8920,97,15735,24752
8744683,7834,ComputeNode3,4,8298,BigMemNode2,13,12450,GPUNode7,16,50150,30720000000,2112,32,24501.9,26605.37,14.987884460488866,0.7096536202882986,3.0239764650424084,9.449926453257525,65.20786992145139,0.21226520156722456,7929650,8953,27,15772,24752
8744683,4528,ComputeNode2,44,8178,BigMemNode2,35,12450,GPUNode1,7,29150,60160000000,3744,7,24327.42,26740.91,106.72576771827238,2.8505814027316343,4.44182583043782,63.45465472054029,460.9151058935043,0.766148779743192,838653,8767,106,15471,24344
8769386,265,ComputeNode4,31,9516,BigMemNode1,60,11112,GPUNode5,1,35350,77568000000,3488,2,2540.65,5512.84,1173.2171041249599,33.63581147147247,1.1069795605644943,55.348978028224714,2408.9779556888475,3.1056337093760926,161843,8908,90,15754,24752
8744683,1556,ComputeNode1,21,6960,BigMemNode2,61,12450,GPUNode4,6,14730,69376000000,4552,12,21313.76,23938.07,165.36916548317748,3.6328902786286794,6.56137939693803,54.67816164115025,665.4733028264676,0.9592269701719148,589358,8915,96,15741,24752
8744683,2602,ComputeNode1,9,6960,BigMemNode2,49,12450,GPUNode11,5,65025,57600000000,3672,20,7103.36,10012.93,339.46340200899505,9.244646024210104,17.244024045434347,86.22012022717173,1904.122217971585,3.305767739534002,204778,8931,101,15720,24752
8744683,424,ComputeNode1,89,6960,BigMemNode1,9,11112,GPUNode12,7,39360,33792000000,2520,56,20.37,3007.67,391.5659165911272,15.538330023457428,8.672220018218125,15.48610717538951,869.0814345577132,2.57185557101596,451198,8887,87,15778,24752
8744683,4123,ComputeNode2,45,8178,BigMemNode2,2,12450,GPUNode4,41,14730,35584000000,2192,82,2808.53,5753.03,15.074443526191443,0.6877027156109234,6.417428685819378,7.826132543682168,138.38092290872154,0.38888523749078674,3736563,8948,15,15789,24752
8744683,2375,ComputeNode1,15,6960,BigMemNode2,41,12450,GPUNode10,7,54695,49408000000,3432,28,3509.86,6455.53,295.5372587564294,8.611225488240951,7.661731334399762,27.363326194284866,767.8518941944974,1.554104384299096,510738,8910,98,15744,24752
8744683,4025,ComputeNode2,14,8178,BigMemNode1,16,11112,GPUNode15,7,100000,30720000000,1168,56,11.26,2998.43,173.8585245204071,14.885147647295128,8.671939824828907,15.485606830051621,869.0368579095282,2.828896021840912,451215,8888,99,15765,24752
8744683,4677,ComputeNode2,7,8178,BigMemNode2,47,12450,GPUNode5,10,35350,54272000000,3816,20,22964.83,25463.63,13.380606900995035,0.3506448349317357,2.156760171256112,10.78380085628056,46.3464574539859,0.08539662708944926,11113179,8950,19,15560,24529
8744683,4010,ComputeNode2,50,8178,BigMemNode1,8,11112,GPUNode15,5,100000,38912000000,1712,40,709.47,3695.54,687.3649935491799,40.1498243895549,24.105677404381098,60.264193510952744,2661.408276456935,6.839556631519672,146492,8917,101,15734,24752
8744683,2374,ComputeNode1,16,6960,BigMemNode2,58,12450,GPUNode10,3,54695,65024000000,4288,12,9470.8,12279.04,321.5675900440329,7.4992441708030055,10.95381975367639,91.28183128063658,1209.8783711859207,1.8606643257657491,322258,8912,95,15745,24752
8744683,3466,ComputeNode2,33,8178,BigMemNode1,12,11112,GPUNode13,7,85200,30976000000,1528,56,29.34,3016.56,220.53326904532304,14.432805565793391,8.654399600116781,15.454285000208538,867.2907982547257,2.799879901390514,452131,8888,98,15766,24752
8744683,3704,ComputeNode2,56,8178,BigMemNode1,19,11112,GPUNode10,6,54695,51200000000,2184,24,4702.66,7575.21,131.48555515900594,6.020400877243862,7.350410428837087,30.626710120154527,736.6820550322261,1.4388321387348166,532369,8913,87,15752,24752
8744683,7903,ComputeNode3,31,8298,BigMemNode2,43,12450,GPUNode15,2,100000,54016000000,4864,16,8683.12,11418.15,408.9297773297601,8.407273382601977,14.465128381645481,90.40705238528426,1597.739813990052,2.957901018198408,244037,8924,95,15733,24752
8744683,1132,ComputeNode1,39,6960,BigMemNode1,9,11112,GPUNode14,7,89670,22784000000,1600,56,23.14,3010.36,241.41110848426064,15.08819428026629,8.64564253376669,15.43864738172623,866.4091344138652,3.8027086306788327,452590,8887,98,15767,24752
8744683,5883,ComputeNode3,12,8298,BigMemNode1,78,11112,GPUNode1,1,29150,83200000000,2704,1,21491.67,22815.69,32.32595492145141,1.1954864985743865,0.9998212070495888,99.98212070495887,115.46221343032383,0.13877669883452382,2992287,7821,102,13634,21557
8744683,2038,ComputeNode1,8,6960,BigMemNode2,53,12450,GPUNode5,8,35350,58368000000,4096,16,26126.55,27702.7,16.434389672778188,0.40123021662056124,2.082311778409055,13.014448615056592,44.54228912313328,0.07631285828387692,11267463,8606,17,15096,23719
8744683,1297,ComputeNode1,7,6960,BigMemNode1,76,11112,GPUNode7,2,50150,81664000000,2120,4,19448.27,22014.97,67.59913876589476,3.1886386210327715,3.923075623741594,98.07689059353984,439.0337792501914,0.5376099373655361,888027,8910,102,15740,24752
8744683,3666,ComputeNode2,13,8178,BigMemNode1,66,11112,GPUNode6,4,39820,76288000000,2152,8,21709.33,24230.98,121.24990119965574,5.6342890892033335,7.651561923664659,95.64452404580823,856.0984459924447,1.1221928035765056,455463,8909,99,15744,24752
8744683,39,ComputeNode1,87,6960,BigMemNode1,2,11112,GPUNode4,25,14730,30720000000,2736,50,12178.96,15008.28,24.180686425615527,0.8837970184800996,5.018811172886895,10.03762234577379,108.22308262457804,0.35228868041854833,4777851,8947,15,15790,24752
8769386,239,ComputeNode4,6,9516,BigMemNode1,59,11112,GPUNode4,19,14730,68352000000,2256,38,9251.18,12046.43,20.07954196737453,0.8900506191212114,3.536059555059067,9.305419881734386,142.70483567497382,0.20877931249264664,3623671,8971,4,15777,24752
8769386,552,ComputeNode2,86,8178,BigMemNode1,18,11112,GPUNode14,1,89670,62976000000,2560,8,17912.2,20514.49,175.77773206794913,6.866317658904262,7.724304086093976,96.5538010761747,853.190158088056,1.3547862012323044,456988,8909,97,15746,24752
8769386,1972,ComputeNode3,9,8298,BigMemNode2,6,12450,GPUNode8,36,23480,17664000000,1824,144,1157.15,4168.28,39.13896656440516,2.145776675680107,8.11391519724853,5.634663331422591,174.62012386087363,0.98856501279933,2961035,8942,14,15796,24752
8769386,3226,ComputeNode4,57,9516,BigMemNode1,14,11112,GPUNode9,6,50225,45056000000,4368,24,6851.26,9706.44,261.2715631108875,5.981491829461709,7.264530884801815,30.268878686674228,728.0965281929605,1.6159812859396316,538662,8919,87,15746,24752
8769386,549,ComputeNode2,1,8178,BigMemNode1,10,11112,GPUNode10,16,54695,18944000000,1288,64,18449.25,21184.56,20.069992738732676,1.5582292499016053,5.473994432952438,8.553116301488185,117.80405905993965,0.6218541968957962,4389040,8944,36,15772,24752
8769386,3368,ComputeNode4,5,9516,BigMemNode1,13,11112,GPUNode2,24,33620,28160000000,2168,24,25565.74,28213.38,14.44561298589904,0.666310562080214,2.9197433353216184,12.165597230506743,61.74934415327829,0.219280341453403,7731955,8185,35,14392,22612
8769386,303,ComputeNode1,25,6960,BigMemNode2,3,12450,GPUNode12,20,39360,14592000000,1272,160,2475.52,5469.32,29.395887692838546,2.3109974601288163,8.143546039577448,5.089716274735904,175.26343974255417,1.2010926517444775,2950265,8946,16,15790,24752
8744683,4520,ComputeNode1,78,6960,BigMemNode1,13,11112,GPUNode3,7,43950,40448000000,2632,7,23227.88,25316.76,53.70721217501897,2.0405475750387145,1.9951191789112157,28.50170255587451,223.0335842433235,0.5514081888927105,1627594,8292,106,14610,23008
8769386,584,ComputeNode2,3,8178,BigMemNode1,15,11112,GPUNode14,9,89670,21504000000,1008,72,14336.88,17096.55,17.490542064177216,1.735172823827105,5.877298434355382,8.162914492160251,126.48213739699084,0.5881795823892804,4087836,8943,40,15769,24752
8769386,2610,ComputeNode3,39,8298,BigMemNode2,18,12450,GPUNode7,9,50150,37632000000,4224,18,22172.81,24747.52,16.55063625989494,0.3918237750922098,2.140797644766156,11.893320248700867,46.1625846234948,0.12266843277926977,11200925,8943,20,15789,24752
8769386,1623,ComputeNode3,68,8298,BigMemNode1,4,11112,GPUNode11,6,65025,27648000000,4832,24,4254.68,7148.12,360.20353351989337,7.454543326156733,7.334460440958991,30.560251837329126,735.079784422873,2.658708711020229,533518,8907,87,15758,24752
8769386,3498,ComputeNode4,52,9516,BigMemNode1,29,11112,GPUNode14,2,89670,57344000000,4152,16,9495.75,12213.38,354.5865941132822,8.540139549934542,14.552028196883501,90.95017623052189,1607.3813134306372,2.8030505605305476,242579,8936,95,15721,24752
8769386,1408,ComputeNode3,71,8298,BigMemNode1,32,11112,GPUNode10,1,54695,51456000000,5376,4,27642.29,28512.56,160.12203480042862,2.978460468757973,3.9019576120368873,97.54894030092218,426.0726892498953,0.8280330559116434,852977,8266,92,14568,22926
8769386,2154,"",-1,-1,BigMemNode2,5,12450,GPUNode1,32,29150,13312000000,2368,32,29577.68,30339.12,34.969086901185605,1.4767350887325001,3.7718898145938735,11.787155670605856,81.55022095707373,0.6126068281030178,6126981,8616,36,15173,23825
8769386,2537,ComputeNode3,92,8298,BigMemNode2,1,12450,GPUNode3,5,43950,29696000000,6272,5,27768.75,28729.08,255.4784243362766,4.073316714545226,4.7867448889947735,95.73489777989546,543.2508768683167,1.8293739118679846,671589,8305,102,14649,23056
8769386,3715,ComputeNode4,75,9516,BigMemNode2,13,12450,GPUNode4,8,14730,53760000000,5824,16,23112.71,23863.34,21.17524680028176,0.3635859684114313,2.0981417524470576,13.11338595279411,44.496178112829895,0.08276818845392465,10981044,8360,16,14685,23061
8769386,1017,ComputeNode3,64,8298,BigMemNode1,31,11112,GPUNode1,4,29150,49152000000,5096,4,28969.77,29552.39,145.23569569397625,2.8499940285317162,3.860323220177642,96.50808050444105,439.0459919546758,0.8932413573296627,838313,8372,103,14723,23198
8769386,1300,ComputeNode3,17,8298,BigMemNode1,65,11112,GPUNode2,4,33620,72960000000,2904,4,27590.62,28372.06,93.0276583763947,3.203431762272545,3.830330162690621,95.75825406726553,438.31393336553407,0.6007592288453043,824017,8176,104,14464,22744
8769386,2097,ComputeNode3,39,8298,BigMemNode2,14,12450,GPUNode1,17,29150,28672000000,4480,17,23905.41,25850.13,21.451665257380956,0.4788318137808249,2.12091644783316,12.475979104900942,45.87209485621545,0.15998917011793892,11266936,8941,25,15786,24752
8800348,2337,ComputeNode4,69,9516,BigMemNode2,15,12450,GPUNode4,10,14730,53248000000,5616,20,28506.14,29352.5,13.840519867766117,0.24644800334341377,2.138168841724285,10.690844208621424,45.57552664511085,0.08559105815262705,10754580,8349,17,14675,23041
8800348,451,ComputeNode1,32,6960,BigMemNode2,34,12450,GPUNode8,15,23480,46848000000,3304,60,6586.63,9427.18,19.76354472843084,0.5981702399646138,5.51270665115564,9.187844418592734,118.65237844036251,0.25327095807795963,4358189,8962,8,15782,24752
8800348,826,ComputeNode2,17,8178,BigMemNode1,29,11112,GPUNode2,16,33620,46592000000,2128,16,25203.33,25973.41,11.803845715518595,0.5546919979097084,2.037373303541794,12.733583147136212,42.95431704741071,0.09219247305848796,11415768,8306,34,14652,22992
8800348,980,ComputeNode2,31,8178,"",-1,-1,GPUNode5,21,35350,21248000000,2088,42,12822.21,15581.6,18.49682378713958,0.88586320819634,3.9838135753444277,9.485270417486733,85.90425948735391,0.4042933899065978,6019117,8948,26,15778,24752
8800348,466,ComputeNode1,6,6960,BigMemNode2,9,12450,GPUNode8,36,23480,19968000000,1584,144,2254.36,5255.06,28.33337022663397,1.7887228678430536,8.107163790395212,5.6299748544411194,174.47674533330877,0.8737817775105609,2963500,8955,14,15783,24752
8810318,967,ComputeNode4,21,9516,BigMemNode1,4,11112,GPUNode4,51,14730,27904000000,2664,102,2015.99,4970.81,35.48498875825739,1.3320190975321842,7.09853065465574,6.9593437790742545,153.06206062311492,0.548530893861507,3378034,8939,15,15798,24752
8810318,719,ComputeNode3,81,8298,BigMemNode1,11,11112,GPUNode15,2,100000,34048000000,5576,16,9792.87,12506.85,787.1908688406338,14.117483300585254,14.63420225687967,91.46376410549793,1616.3565537957502,4.7472878107253,241217,8920,95,15737,24752
8810318,128,ComputeNode1,7,6960,BigMemNode1,59,11112,GPUNode1,10,29150,64768000000,2224,10,21902.7,24216.52,10.5823289343113,0.4758241427298247,1.1600164318940691,11.60016431894069,24.704335634512642,0.038142810700519766,19883282,8382,27,14780,23189
8810318,754,ComputeNode3,56,8298,BigMemNode2,3,12450,GPUNode1,17,29150,21760000000,4864,17,22389.82,23632.91,31.013462410811385,0.6376123028538525,2.1158586347211483,12.446227263065579,45.29021213583547,0.20813516606542037,11289136,8785,25,15518,24328
8810318,207,ComputeNode1,2,6960,BigMemNode1,6,11112,GPUNode5,26,35350,13312000000,1856,52,28035.67,27637.52,34.77178935334903,1.873480029814064,4.97075118254351,9.55913688950675,105.89089052733578,0.7954544060046257,4814621,8751,25,15418,24194
8744683,3435,ComputeNode2,8,8178,BigMemNode1,66,11112,GPUNode9,4,50225,72704000000,2032,16,14516.49,17188.82,225.56883956616608,11.100828718807385,14.111663482979932,88.19789676862457,1558.2532363927485,2.143284050936329,250233,8930,90,15732,24752
8744683,7791,ComputeNode3,57,8298,BigMemNode2,30,12450,GPUNode7,3,50150,48384000000,5760,6,22474.13,24401.99,249.52305629666014,4.33199750515035,5.8606057955313915,97.67676325885652,655.6658450311087,1.3551294746840044,594457,8903,102,15738,24743
8744683,1277,ComputeNode1,30,6960,BigMemNode1,44,11112,GPUNode7,6,50150,58880000000,2160,12,13734.38,16438.85,122.0582655055654,5.6508456252576575,7.096853464492508,59.14044553743757,719.7595815741,1.2224177676190557,544884,8918,96,15738,24752
8744683,3254,ComputeNode2,7,8178,BigMemNode1,66,11112,GPUNode1,7,29150,72960000000,2200,7,23772.37,25943.76,88.51640278107644,4.023472853685293,4.398914719523354,62.84163885033364,463.9572178343206,0.6359062744439701,829462,8719,104,15352,24175
8744683,4008,ComputeNode2,55,8178,BigMemNode1,40,11112,GPUNode15,1,100000,70144000000,2344,8,18217.39,20830.16,147.49088401654035,6.292273208896773,7.714956682140453,96.43695852675566,852.1533167449165,1.2148627348667265,457547,8911,97,15744,24752
8744683,2568,ComputeNode1,82,6960,BigMemNode2,8,12450,GPUNode11,5,65025,34304000000,2800,20,6012.52,8918.51,331.51712537184085,11.839897334708601,17.19200864666962,85.9600432333481,1898.2494839530436,5.533609736336997,205396,8915,90,15747,24752
8744683,3488,ComputeNode2,103,8178,BigMemNode1,2,11112,GPUNode2,4,33620,56832000000,2776,4,28255.83,28948.26,80.73381767647643,2.9082787347433876,3.8304944743285527,95.76236185821382,436.1090109632993,0.7673652360699945,846231,8393,103,14762,23258
8744683,817,ComputeNode1,64,6960,BigMemNode1,42,11112,GPUNode13,1,85200,59648000000,2608,8,13290.36,16000.84,142.79684263317415,5.475339058020482,7.697113015416149,96.21391269270187,850.1613316216489,1.4252972968442343,458609,8913,97,15742,24752
8769386,67,ComputeNode3,76,8298,BigMemNode1,16,11112,GPUNode8,8,23480,37888000000,5440,32,19997.42,22596.55,32.33862380310205,0.5944599963805525,2.19637612774288,6.8636753991965005,47.36075017689524,0.12500197998547097,10917492,8947,18,15787,24752
8744683,2635,ComputeNode1,9,6960,BigMemNode2,43,12450,GPUNode15,4,100000,50432000000,3224,32,1776.83,4745.44,714.5144805721919,22.16235981923672,22.570900793219604,70.53406497881126,2492.0188065209286,4.941344397447907,156450,8906,101,15745,24752
8744683,2808,ComputeNode2,22,8178,BigMemNode1,36,11112,GPUNode4,28,14730,55296000000,2064,56,5128.19,8030.8,16.432091893640752,0.7961284832190286,5.1040540310427325,9.114382198290594,110.06084652120964,0.19903943598309037,4698039,8941,15,15796,24752
8744683,1514,ComputeNode1,38,6960,BigMemNode2,46,12450,GPUNode4,11,14730,59648000000,4120,22,22550.15,25146.09,14.888990578621012,0.3613832664713838,2.204712831782289,10.02142196264677,47.54503617432968,0.07970935517423834,10876220,8950,18,15784,24752
8744683,1175,ComputeNode1,64,6960,BigMemNode1,22,11112,GPUNode3,7,43950,46080000000,2512,7,23233.37,25510.32,77.85843600073552,3.099460031876414,4.518366698746498,64.54809569637855,468.0225597950622,1.0156739578885898,837493,8895,106,15751,24752
8744683,2675,ComputeNode2,76,8178,BigMemNode1,10,11112,GPUNode4,18,14730,53760000000,2496,36,16875.82,19576.1,16.08086987523404,0.6442656200013638,3.774389490476689,10.484415251324137,81.38891722302345,0.1513930751916359,6353094,8951,15,15786,24752
8769386,227,ComputeNode4,65,9516,BigMemNode1,29,11112,GPUNode4,4,14730,64000000000,4952,8,9636.27,12439.14,345.8979262251311,6.985014665289399,2.01258714640226,25.15733933002825,724.713828126885,1.1323653564482579,541186,8925,87,15740,24752
8744683,210,ComputeNode1,12,6960,BigMemNode1,70,11112,GPUNode4,9,14730,77056000000,2184,18,22470.71,24986.5,13.656633635806783,0.625303737903241,2.1961048578294102,12.200582543496724,46.877576562934,0.06083572539832589,10907072,8805,17,15496,24318
8744683,4481,ComputeNode2,1,8178,BigMemNode2,35,12450,GPUNode12,14,39360,39936000000,2600,112,344.51,3334.72,45.06083558716734,1.7331090610448976,7.1800301839427405,6.410741235663162,154.5232391721847,0.3869271814207349,3346149,8935,19,15798,24752
8744683,1347,ComputeNode1,16,6960,BigMemNode1,68,11112,GPUNode11,2,65025,75776000000,2144,8,11166.38,13911.83,123.00943724842605,5.737380468676588,7.590076375270926,94.87595469088657,838.3678415406687,1.1063764800737288,465071,8912,95,15745,24752
8744683,1108,ComputeNode1,4,6960,BigMemNode1,28,11112,GPUNode10,12,54695,35840000000,1536,48,9642.14,12503.28,16.802858443659805,1.0939360965924352,4.918303276057464,10.24646515845305,105.85131149957017,0.2953440611037114,4884895,8944,20,15788,24752
8744683,420,ComputeNode1,98,6960,BigMemNode1,7,11112,GPUNode12,6,39360,33792000000,2664,48,249.54,3233.57,328.4550525056377,12.329393862824238,8.559070756295537,17.831397408949034,857.7560237987042,2.538340506033097,457188,8899,87,15766,24752
8744683,1589,ComputeNode1,19,6960,BigMemNode1,41,11112,GPUNode1,14,29150,50432000000,2336,14,835.32,3839.02,36.33302579330191,1.5553521315625816,0.4818217542014076,3.441583958581483,158.11767539369023,0.31352648198304695,3270034,8932,15,15805,24752
8769386,964,ComputeNode3,38,8298,BigMemNode1,47,11112,GPUNode12,4,39360,58880000000,3656,32,1424.42,4400.16,787.5718137103579,21.541898624462743,24.224225336653564,75.70070417704238,2674.617419854874,4.542488824481783,145772,8917,90,15745,24752
